bssid,recordDate,latitude,longitude,accuracy,signalStrength,ssid,securityType,channel,frequency,capabilities,totalSurveys,inconsistentLocation
4c:b1:cd:47:6f:38,1679148341965,52.2273616666667,-2.738171667,11.8000001907349,-87,M2M_IoT,WPA2,0,2467,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
f8:0d:60:08:ce:0c,1679148341966,52.2273616666667,-2.738171667,11.8000001907349,-94,08CE0C-MG2900series,WPA2,0,2422,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
72:b1:b5:c3:a4:37,1679148341963,52.2273616666667,-2.738171667,11.8000001907349,-71,BTWi-fi,OPEN,2,5180,[ESS],1,0
72:b1:b5:c3:a4:30,1679148341964,52.2273616666667,-2.738171667,11.8000001907349,-71,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
72:b1:b5:c3:a4:32,1679148341964,52.2273616666667,-2.738171667,11.8000001907349,-71,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
8a:d3:5d:1f:3e:f1,1679148341966,52.2273616666667,-2.738171667,11.8000001907349,-89,Mo's blower,WPA2,0,2467,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
62:97:41:74:65:c4,1679148347095,52.2273616666667,-2.738171667,11.8000001907349,-59,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7a:97:41:48:52:a0,1679148347101,52.2273616666667,-2.738171667,11.8000001907349,-79,BTWi-fi,OPEN,2,5180,[ESS],1,0
7a:97:41:48:52:a1,1679148347101,52.2273616666667,-2.738171667,11.8000001907349,-79,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
70:97:41:74:65:bf,1679148347098,52.2273616666667,-2.738171667,11.8000001907349,-74,BT-JNCK5N,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:50:af:e2:ee:b5,1679148347096,52.2273616666667,-2.738171667,11.8000001907349,-70,SKY3DC80,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:97:41:74:65:c1,1679148347095,52.2273616666667,-2.738171667,11.8000001907349,-60,BTWi-fi,OPEN,0,2437,[ESS],2,0
70:97:41:48:52:a8,1679148347100,52.2273616666667,-2.738171667,11.8000001907349,-79,BTB-XXCG7G,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:97:41:74:65:c0,1679148347095,52.2273616666667,-2.738171667,11.8000001907349,-61,BT-JNCK5N,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
8e:19:b5:69:76:cc,1679148347101,52.2273616666667,-2.738171667,11.8000001907349,-83,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7a:97:41:74:65:b9,1679148347097,52.2273616666667,-2.738171667,11.8000001907349,-73,BTWifi-X,WPA2,2,5220,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
02:0b:82:e9:9d:f1,1679148347097,52.2273616666667,-2.738171667,11.8000001907349,-74,Tunst030,WPA,0,2417,[WPA-PSK-CCMP+TKIP][ESS],1,0
5a:90:43:31:c5:17,1679148347102,52.2273616666667,-2.738171667,11.8000001907349,-86,BTWi-fi,OPEN,0,2437,[ESS],1,0
02:0b:82:e9:9d:ed,1679148347097,52.2273616666667,-2.738171667,11.8000001907349,-74,Tunst027,WPA,0,2442,[WPA-PSK-CCMP+TKIP][ESS],1,0
02:0b:82:e9:9d:39,1679148347099,52.2273616666667,-2.738171667,11.8000001907349,-76,Tunst024,WPA,0,2462,[WPA-PSK-CCMP+TKIP][ESS],1,0
02:0b:82:ed:71:ad,1679148347096,52.2273616666667,-2.738171667,11.8000001907349,-68,Tunst028,WPA,0,2422,[WPA-PSK-CCMP+TKIP][ESS],1,0
62:e5:32:fa:61:99,1679148347099,52.2273616666667,-2.738171667,11.8000001907349,-78,BTWi-fi,OPEN,2,5180,[ESS],2,0
62:e5:32:fa:61:9a,1679148347100,52.2273616666667,-2.738171667,11.8000001907349,-78,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
a2:12:8a:78:9d:46,1679148347103,52.2273616666667,-2.738171667,11.8000001907349,-86,HUAWEI-B311-9D78,WPA2,1,2452,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
58:90:43:31:c3:16,1679148347102,52.2273616666667,-2.738171667,11.8000001907349,-85,BTBHub6-2CF3,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
7a:97:41:74:65:b8,1679148347098,52.2273616666667,-2.738171667,11.8000001907349,-74,BTWi-fi,OPEN,2,5220,[ESS],1,0
02:0b:82:e9:9d:3d,1679148347097,52.2273616666667,-2.738171667,11.8000001907349,-72,Tunst022,WPA,0,2417,[WPA-PSK-CCMP+TKIP][ESS],1,0
0c:f9:c0:2d:ba:f3,1679148347097,52.2273616666667,-2.738171667,11.8000001907349,-74,SKY3DC80,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
7a:97:41:74:65:bb,1679148347098,52.2273616666667,-2.738171667,11.8000001907349,-74,,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
18:58:80:77:85:0d,1679148347099,52.2273616666667,-2.738171667,11.8000001907349,-76,BT-8JCWWJ,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
dc:f7:19:67:52:af,1679148347103,52.2273616666667,-2.738171667,11.8000001907349,-86,Stonewater Resident Wi-Fi,WPA2,1,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
6a:58:80:77:85:0e,1679148347099,52.2273616666667,-2.738171667,11.8000001907349,-78,BTWi-fi,OPEN,0,2462,[ESS],1,0
02:0b:82:ed:74:b1,1679148347101,52.2273616666667,-2.738171667,11.8000001907349,-81,Tunst023,WPA,0,2422,[WPA-PSK-CCMP+TKIP][ESS],1,0
70:97:41:48:52:a7,1679148347099,52.2273616666667,-2.738171667,11.8000001907349,-78,BTB-XXCG7G,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
10:06:45:e1:7b:6c,1679148347100,52.2273616666667,-2.738171667,11.8000001907349,-79,PLUSNET-98M6,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
8c:19:b5:69:76:cc,1679148347102,52.2273616666667,-2.738171667,11.8000001907349,-85,BTB-XXCG7G,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
10:06:45:e1:7b:6d,1679148347102,52.2273616666667,-2.738171667,11.8000001907349,-85,PLUSNET-98M6,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
8e:2a:a8:db:c2:4f,1679148347103,52.2273616666667,-2.738171667,11.8000001907349,-88,,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
8a:2a:a8:db:c2:4f,1679148347104,52.2273616666667,-2.738171667,11.8000001907349,-89,Guest Wireless,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
86:2a:a8:db:c2:4f,1679148347106,52.2273616666667,-2.738171667,11.8000001907349,-90,WASH,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
80:2a:a8:db:c2:4f,1679148347104,52.2273616666667,-2.738171667,11.8000001907349,-89,,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
f2:86:20:ab:dc:b5,1679148352315,52.2273616666667,-2.738171667,11.8000001907349,-76,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
f0:86:20:ab:dc:b6,1679148352315,52.2273616666667,-2.738171667,11.8000001907349,-75,BTWholeHome-68T,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
86:45:58:3e:93:87,1679148352320,52.2273616666667,-2.738171667,11.8000001907349,-91,,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
f0:86:20:ab:dc:b5,1679148352316,52.2273616666667,-2.738171667,11.8000001907349,-76,BTWholeHome-68T,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
f0:86:20:ab:f1:1d,1679148352315,52.2273616666667,-2.738171667,11.8000001907349,-75,BTWholeHome-68T,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
00:5f:67:2f:f4:fc,1679148352314,52.2273616666667,-2.738171667,11.8000001907349,-69,TP-Link_F4FC,WPA2,1,2417,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0
82:45:58:3e:9b:a7,1679148352318,52.2273616666667,-2.738171667,11.8000001907349,-85,Guest Wireless,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
8a:2a:a8:da:c3:ea,1679148352316,52.2273616666667,-2.738171667,11.8000001907349,-76,Guest Wireless,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
80:2a:a8:da:c4:99,1679148352316,52.2273616666667,-2.738171667,11.8000001907349,-81,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
80:2a:a8:db:c4:88,1679148352319,52.2273616666667,-2.738171667,11.8000001907349,-89,,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
86:2a:a8:db:c4:88,1679148352320,52.2273616666667,-2.738171667,11.8000001907349,-90,WASH,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7c:10:c9:c8:4b:b0,1679148352315,52.2273616666667,-2.738171667,11.8000001907349,-72,IDNet,WPA2,0,2447,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
f2:86:20:ab:f1:1e,1679148352317,52.2273616666667,-2.738171667,11.8000001907349,-82,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
f0:86:20:ab:f1:1e,1679148352317,52.2273616666667,-2.738171667,11.8000001907349,-83,BTWholeHome-68T,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
1c:59:9b:f3:78:f4,1679148352318,52.2273616666667,-2.738171667,11.8000001907349,-85,TALKTALKF378EE,WPA2,0,2462,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],1,0
82:45:58:3e:93:ba,1679148352318,52.2273616666667,-2.738171667,11.8000001907349,-87,Guest Wireless,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7e:45:58:3e:93:ba,1679148352319,52.2273616666667,-2.738171667,11.8000001907349,-89,WASH,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
86:45:58:3e:93:ba,1679148352319,52.2273616666667,-2.738171667,11.8000001907349,-89,,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
82:45:58:3e:94:2f,1679148352322,52.2273616666667,-2.738171667,11.8000001907349,-96,Guest Wireless,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
8a:2a:a8:db:c4:99,1679148352322,52.2273616666667,-2.738171667,11.8000001907349,-94,Guest Wireless,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7e:45:58:3d:9b:a7,1679148352316,52.2273616666667,-2.738171667,11.8000001907349,-80,WASH,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7e:45:58:3e:9b:a7,1679148352317,52.2273616666667,-2.738171667,11.8000001907349,-84,WASH,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
8a:2a:a8:db:c4:88,1679148352319,52.2273616666667,-2.738171667,11.8000001907349,-89,Guest Wireless,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7c:10:c9:c8:4b:b4,1679148352320,52.2273616666667,-2.738171667,11.8000001907349,-90,IDNet,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
8e:2a:a8:db:c4:88,1679148352320,52.2273616666667,-2.738171667,11.8000001907349,-90,,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
82:45:58:3e:93:87,1679148352320,52.2273616666667,-2.738171667,11.8000001907349,-91,Guest Wireless,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7e:45:58:3e:93:87,1679148352321,52.2273616666667,-2.738171667,11.8000001907349,-92,WASH,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
c4:e5:32:fa:61:98,1679148352321,52.2273616666667,-2.738171667,11.8000001907349,-94,BT-89CWNZ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:e5:32:fa:61:9c,1679148352321,52.2273616666667,-2.738171667,11.8000001907349,-94,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
18:cf:24:78:ac:a8,1679148357555,52.2273616666667,-2.738171667,11.8000001907349,-76,TALKTALK78AC98,WPA2,0,2452,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
68:3a:1e:83:c3:74,1679148357551,52.2273616666667,-2.738171667,11.8000001907349,-61,HWphis-Corp,WPA2,0,2462,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
68:3a:1e:83:c3:56,1679148357552,52.2273616666667,-2.738171667,11.8000001907349,-67,HWphis-Corp,WPA2,0,2412,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
7e:3a:0e:83:c3:74,1679148357554,52.2273616666667,-2.738171667,11.8000001907349,-71,GovWifi,WPA2,2,5540,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
1c:43:63:fb:78:2c,1679148357554,52.2273616666667,-2.738171667,11.8000001907349,-74,TALKTALKFB781D,WPA2,0,2427,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:50:af:7e:88:22,1679148357555,52.2273616666667,-2.738171667,11.8000001907349,-75,SKYCE956,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
90:02:18:66:28:52,1679148357555,52.2273616666667,-2.738171667,11.8000001907349,-76,SKYCE956,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
7e:77:16:93:43:e1,1679148357556,52.2273616666667,-2.738171667,11.8000001907349,-78,,WPA2,2,5260,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
00:91:f9:75:b2:9c,1679148357552,52.2273616666667,-2.738171667,11.8000001907349,-64,Etnam-2g,WPA2,0,2412,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],1,0
62:3a:1e:83:c3:74,1679148357551,52.2273616666667,-2.738171667,11.8000001907349,-61,NHS Wi-Fi,OPEN,0,2462,[ESS],1,0
7c:77:16:33:43:e1,1679148357554,52.2273616666667,-2.738171667,11.8000001907349,-72,Squirrel_RNWQ,WPA2,0,2427,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
7e:3a:1e:83:c3:56,1679148357554,52.2273616666667,-2.738171667,11.8000001907349,-73,GovWifi,WPA2,0,2412,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
7e:3a:1e:83:c3:74,1679148357552,52.2273616666667,-2.738171667,11.8000001907349,-61,GovWifi,WPA2,0,2462,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
70:50:af:7e:88:25,1679148357557,52.2273616666667,-2.738171667,11.8000001907349,-89,SKYCE956,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
40:f2:01:54:4a:ed,1679148357558,52.2273616666667,-2.738171667,11.8000001907349,-91,PLUSNET-SZ2G 5GHZ,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:3a:1e:83:c3:56,1679148357553,52.2273616666667,-2.738171667,11.8000001907349,-69,NHS Wi-Fi,OPEN,0,2412,[ESS],1,0
56:3a:0e:83:c3:74,1679148357554,52.2273616666667,-2.738171667,11.8000001907349,-71,,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
6a:3a:0e:83:c3:74,1679148357553,52.2273616666667,-2.738171667,11.8000001907349,-70,HWphis-Corp,WPA2,2,5540,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
7c:77:16:33:43:e2,1679148357556,52.2273616666667,-2.738171667,11.8000001907349,-80,Squirrel_RNWQ,WPA2,2,5260,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
cc:33:bb:9d:87:b8,1679148357556,52.2273616666667,-2.738171667,11.8000001907349,-88,BTHub4-F9R7,WPA2,0,2412,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],1,0
18:cf:24:78:ac:ac,1679148357556,52.2273616666667,-2.738171667,11.8000001907349,-88,TALKTALK78AC98,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
90:02:18:66:28:54,1679148357552,52.2273616666667,-2.738171667,11.8000001907349,-68,SKYCE956,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
40:f2:01:54:4a:ec,1679148357553,52.2273616666667,-2.738171667,11.8000001907349,-69,PLUSNET-SZ2G,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:3a:0e:83:c3:74,1679148357553,52.2273616666667,-2.738171667,11.8000001907349,-71,NHS Wi-Fi,OPEN,2,5540,[ESS],1,0
b0:3e:51:20:89:ce,1679148357555,52.2273616666667,-2.738171667,11.8000001907349,-75,SKYCE956,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
c0:d7:aa:4c:58:93,1679148362760,52.2273616666667,-2.738171667,11.8000001907349,-72,BT-X2C28R,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
56:83:3a:96:95:95,1679148362761,52.2273616666667,-2.738171667,11.8000001907349,-73,,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
c4:e5:32:0b:69:cc,1679148362763,52.2273616666667,-2.738171667,11.8000001907349,-82,BT-X2C28R,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:62:b8:68:96:94,1679148362764,52.2273616666667,-2.738171667,11.8000001907349,-85,TALKTALK-689694,WPA2,0,2457,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],1,0
c0:d7:aa:4c:58:92,1679148362765,52.2273616666667,-2.738171667,11.8000001907349,-88,BT-X2C28R,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
ca:99:b2:a8:b9:96,1679148362764,52.2273616666667,-2.738171667,11.8000001907349,-86,,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
a0:bd:cd:4b:b1:f5,1679148362767,52.2273616666667,-2.738171667,11.8000001907349,-93,SKY29C0E,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
72:d7:aa:4c:58:94,1679148362766,52.2273616666667,-2.738171667,11.8000001907349,-89,BTWifi-X,WPA2,2,5240,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
3c:89:94:18:5d:45,1679148362762,52.2273616666667,-2.738171667,11.8000001907349,-77,SKYX625H,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
54:83:3a:76:95:96,1679148362761,52.2273616666667,-2.738171667,11.8000001907349,-73,Squirrel_P42R,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],1,0
b0:3e:51:48:49:4a,1679148362763,52.2273616666667,-2.738171667,11.8000001907349,-81,SKY29C0E,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
ee:ad:e0:73:b5:8d,1679148362762,52.2273616666667,-2.738171667,11.8000001907349,-76,TALKTALK72B57D,WPA2,2,5200,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],1,0
54:83:3a:76:95:95,1679148362760,52.2273616666667,-2.738171667,11.8000001907349,-72,Squirrel_P42R,WPA2,0,2427,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],0,0
d4:da:cd:cb:e3:d4,1679148362763,52.2273616666667,-2.738171667,11.8000001907349,-84,SKYX625H,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
b0:3e:51:c5:da:be,1679148362761,52.2273616666667,-2.738171667,11.8000001907349,-74,SKY29C0E,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:50:af:ea:4e:8d,1679148362765,52.2273616666667,-2.738171667,11.8000001907349,-88,SKY88E5C,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
b0:3e:51:c5:da:bb,1679148362762,52.2273616666667,-2.738171667,11.8000001907349,-75,SKY29C0E,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
7c:77:16:9d:35:82,1679148362765,52.2273616666667,-2.738171667,11.8000001907349,-88,Squirrel_P42R,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],1,0
72:d7:aa:4c:58:93,1679148362766,52.2273616666667,-2.738171667,11.8000001907349,-89,BTWi-fi,OPEN,2,5240,[ESS],1,0
bc:cf:4f:a4:2e:fc,1679148362762,52.2273616666667,-2.738171667,11.8000001907349,-77,SHELL_3514,WPA2,0,2472,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2,0
62:45:b7:bb:f8:58,1679148362766,52.2273616666667,-2.738171667,11.8000001907349,-91,,WEP,-1,5765,[WEP][ESS],1,0
7e:77:16:9d:35:81,1679148362765,52.2273616666667,-2.738171667,11.8000001907349,-88,,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
62:45:b6:cf:56:9b,1679148362767,52.2273616666667,-2.738171667,11.8000001907349,-96,,WEP,-1,5200,[WEP][ESS],1,0
62:45:b1:0c:b3:1c,1679148362767,52.2273616666667,-2.738171667,11.8000001907349,-96,,WEP,-1,5825,[WEP][ESS],1,0
70:3a:cb:2b:c0:76,1679148362767,52.2273616666667,-2.738171667,11.8000001907349,-95,GOOGLEDUDES,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
6a:58:80:78:6b:9a,1679148367986,52.2275883333333,-2.738393333,10.6000003814697,-63,BTWi-fi,OPEN,0,2462,[ESS],1,0
64:cc:22:e9:93:4e,1679148367985,52.2275883333333,-2.738393333,10.6000003814697,-50,BT-H6A8R6,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:3a:cb:2d:08:75,1679148367987,52.2275883333333,-2.738393333,10.6000003814697,-73,setup08750,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
70:3a:cb:2d:08:71,1679148367989,52.2275883333333,-2.738393333,10.6000003814697,-80,setup08750,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
18:82:8c:08:16:cc,1679148367986,52.2275883333333,-2.738393333,10.6000003814697,-72,BT-WPAJT5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:58:80:78:6b:9c,1679148367989,52.2275883333333,-2.738393333,10.6000003814697,-79,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
6a:cc:22:e9:93:4e,1679148367990,52.2275883333333,-2.738393333,10.6000003814697,-81,BTWi-fi,OPEN,2,5180,[ESS],1,0
6a:cc:22:e9:93:4f,1679148367990,52.2275883333333,-2.738393333,10.6000003814697,-81,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
90:02:18:3d:18:5e,1679148367991,52.2275883333333,-2.738393333,10.6000003814697,-88,SKY4A102,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
90:72:82:91:e0:99,1679148367993,52.2275883333333,-2.738393333,10.6000003814697,-90,JOHNWIRELESS,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
18:58:80:78:6b:98,1679148367988,52.2275883333333,-2.738393333,10.6000003814697,-78,BT-C6CWC3,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
c4:e5:32:f1:33:ee,1679148367991,52.2275883333333,-2.738393333,10.6000003814697,-85,BT-6RCW96,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
88:ac:c0:03:fc:91,1679148367988,52.2275883333333,-2.738393333,10.6000003814697,-78,SHELL_1169,WPA2,0,2452,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:58:80:78:6b:99,1679148367988,52.2275883333333,-2.738393333,10.6000003814697,-79,BTWi-fi,OPEN,2,5180,[ESS],1,0
88:ac:c0:03:fc:92,1679148367990,52.2275883333333,-2.738393333,10.6000003814697,-83,SHELL_1169_5G,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
ce:d4:2e:a1:d2:c9,1679148367991,52.2275883333333,-2.738393333,10.6000003814697,-87,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
6a:e5:32:f1:33:ee,1679148367992,52.2275883333333,-2.738393333,10.6000003814697,-89,BTWi-fi,OPEN,2,5180,[ESS],2,0
70:3a:cb:2b:c0:7a,1679148367986,52.2275883333333,-2.738393333,10.6000003814697,-65,GOOGLEDUDES,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
18:58:80:78:6b:99,1679148367987,52.2275883333333,-2.738393333,10.6000003814697,-73,BT-C6CWC3,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
06:a2:22:63:61:5e,1679148367993,52.2275883333333,-2.738393333,10.6000003814697,-94,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
